Seq,ID,Gender,Monetary,Recency,Frq,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,RelatedPurchase
2001,16586,0,291,6,1,6,0,0,0,0,0,0,1,0,0,0,0,1
190,1577,1,311,2,9,34,2,1,2,2,0,0,0,0,0,0,0,0
3173,26167,0,382,8,12,42,3,1,0,0,1,0,1,3,0,0,0,4
543,4939,1,228,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2952,24412,0,167,22,3,30,0,0,1,0,0,0,0,0,0,0,0,0
652,5828,1,203,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
25,202,0,260,34,11,74,0,2,3,5,0,1,0,0,0,0,0,1
1534,12717,0,218,14,1,14,0,0,0,0,0,2,0,2,0,0,0,4
1448,12014,0,263,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1905,15754,1,76,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
123,1076,0,139,30,2,34,0,0,1,0,1,0,0,0,1,0,0,1
2081,17206,0,299,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
3304,27269,1,257,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
2904,23938,1,33,6,1,6,0,0,0,0,0,0,0,1,0,0,1,1
2227,18360,1,232,14,5,28,2,0,1,0,0,0,0,0,0,0,0,0
1129,9535,1,123,32,2,40,0,1,0,0,1,0,0,0,0,0,0,0
3625,30081,1,271,16,1,16,0,0,0,1,0,1,0,0,0,0,0,1
1148,9676,0,263,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2826,23376,0,281,14,2,18,0,1,1,0,0,0,0,0,0,0,0,0
291,2541,1,232,26,2,30,0,0,1,0,1,0,0,0,0,0,0,0
1258,10552,1,364,2,9,42,1,1,0,2,0,0,0,0,0,0,0,0
3059,25334,1,135,4,2,12,0,0,0,0,0,0,0,0,0,0,1,0
1261,10577,1,167,8,2,14,1,0,0,0,0,0,0,0,0,0,1,0
3699,30758,1,105,16,2,24,0,0,0,0,0,1,0,0,0,0,0,1
2745,22732,1,328,34,7,56,1,0,2,1,0,3,0,0,0,0,0,3
3204,26389,1,298,10,1,10,0,0,0,0,0,1,2,0,0,0,0,3
1186,9933,1,309,34,2,40,0,1,0,1,0,0,0,0,0,0,0,0
3203,26378,1,444,8,11,36,3,0,1,2,0,0,1,0,0,0,0,1
928,7714,1,238,2,10,40,0,0,3,1,1,0,2,0,0,0,0,2
1294,10829,0,318,4,7,44,0,1,2,1,1,1,0,1,1,1,0,4
157,1313,1,100,12,4,32,0,0,0,2,1,0,0,0,0,0,0,0
428,3779,1,193,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3137,25911,1,392,8,9,46,3,1,2,1,0,0,0,0,0,0,0,0
1294,10829,0,318,4,7,44,0,1,2,1,1,1,0,1,1,1,0,4
1497,12428,0,194,10,6,22,0,0,1,0,2,0,0,1,1,0,1,2
1121,9440,0,135,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2931,24205,0,158,16,1,16,0,0,0,0,0,1,0,0,0,0,0,1
3051,25297,1,207,8,7,24,1,0,1,0,0,1,0,0,0,0,0,1
3106,25661,1,216,8,2,14,1,0,0,0,0,0,1,0,0,0,0,1
2373,19440,1,147,16,4,32,0,2,1,0,0,0,0,0,0,0,0,0
2442,20056,1,127,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1
516,4722,1,175,30,2,32,1,0,1,0,0,0,0,0,0,0,0,0
3664,30469,1,278,8,9,28,0,1,2,2,0,0,1,0,1,0,0,2
2572,21241,1,308,12,2,16,0,1,0,0,0,0,0,1,0,0,0,1
2923,24112,1,176,32,6,68,0,0,2,2,0,0,0,0,1,0,0,1
562,5090,1,392,8,12,60,1,2,2,0,1,0,3,1,1,0,0,5
3759,31188,0,195,6,2,14,1,0,0,0,0,0,0,0,0,0,1,0
2452,20110,1,184,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0
2435,20032,1,151,34,2,40,1,0,0,0,0,0,0,0,0,0,0,0
1539,12748,1,176,30,9,68,0,2,1,5,0,0,0,0,0,0,0,0
1452,12036,0,71,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1478,12272,1,298,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
167,1371,1,295,32,2,40,2,0,0,0,0,0,0,0,0,0,0,0
1471,12205,0,215,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2672,22148,1,368,24,11,74,2,1,1,1,0,0,2,0,0,0,0,2
2982,24658,0,157,14,2,22,0,0,2,0,0,0,0,2,0,0,0,2
1045,8626,0,287,20,2,24,0,1,0,0,0,0,1,0,0,0,0,1
3533,29347,0,94,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1
1337,11113,1,101,16,2,22,0,0,1,0,1,0,0,0,0,0,0,0
1341,11133,1,71,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
1158,9727,1,421,14,12,50,1,1,1,1,3,2,2,0,0,0,0,4
2055,16994,1,243,30,2,34,1,0,0,0,0,0,0,0,0,0,0,0
838,7012,1,100,16,2,20,2,0,0,0,0,0,0,0,0,0,0,0
953,7865,1,198,12,6,34,2,0,1,1,0,0,1,0,0,0,0,1
281,2473,1,45,26,2,34,2,0,0,0,0,0,0,0,0,0,0,0
861,7189,1,145,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
392,3531,1,364,14,8,52,3,0,1,1,2,1,0,0,0,0,0,1
3296,27190,1,167,14,3,24,0,1,1,0,0,0,0,0,0,0,0,0
2168,17918,0,191,14,2,16,1,1,0,0,0,0,0,1,0,0,0,1
1273,10695,1,346,2,10,52,2,1,2,0,0,2,2,0,0,0,0,4
558,5070,1,332,2,9,26,3,0,1,1,0,0,0,1,0,0,0,1
2452,20110,1,184,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0
3798,31386,1,126,20,1,20,0,0,0,1,0,0,0,0,0,0,0,0
3859,31859,1,185,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
294,2603,0,166,16,1,16,0,0,0,0,0,0,1,0,0,0,0,1
2884,23776,1,155,36,2,44,0,0,0,1,0,0,0,0,0,0,0,0
822,6916,1,271,10,4,28,1,1,0,0,0,0,1,0,0,0,0,1
901,7499,1,19,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
179,1505,1,43,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
976,8019,1,136,10,2,12,0,0,0,0,0,0,0,0,0,0,1,0
1209,10115,1,247,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0
3307,27274,0,240,4,2,6,0,0,0,0,0,1,0,0,0,0,0,1
145,1185,1,283,14,9,46,1,2,3,0,2,0,1,2,1,0,0,4
354,3072,1,422,18,9,56,3,0,5,1,0,0,0,0,0,0,0,0
1460,12108,1,126,4,5,28,3,0,1,0,0,0,0,0,0,0,0,0
3221,26522,1,169,28,1,28,0,1,0,0,0,1,0,0,0,0,0,1
1649,13684,1,122,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2288,18751,0,347,36,6,54,1,0,4,0,0,0,0,1,0,1,0,2
1363,11396,1,269,10,5,32,2,0,1,0,0,0,0,0,0,0,0,0
3204,26389,1,298,10,1,10,0,0,0,0,0,1,2,0,0,0,0,3
610,5536,0,178,18,2,26,1,0,1,0,0,0,0,0,0,0,0,0
3441,28530,1,256,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
47,356,0,189,16,9,68,1,0,1,3,1,1,2,0,0,0,0,3
3706,30803,1,85,26,2,34,0,0,1,0,0,0,2,0,0,0,0,2
2070,17132,0,155,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0
2524,20812,1,405,10,8,38,2,0,1,1,1,0,1,0,1,0,0,2
1400,11655,1,77,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2971,24588,0,110,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3763,31209,1,233,22,3,32,1,1,0,1,0,1,0,0,0,0,0,1
3466,28761,1,341,14,8,34,2,0,2,1,0,0,0,0,0,0,0,0
868,7244,1,302,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
3741,31074,1,312,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
2950,24389,0,160,6,6,22,1,0,0,0,1,0,1,0,0,0,0,1
2231,18399,0,258,30,2,36,1,0,1,0,0,0,2,0,0,0,0,2
3025,25018,0,34,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2846,23559,1,93,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0
2240,18447,1,119,32,2,36,1,0,1,0,0,0,0,0,0,0,0,0
1665,13777,1,292,24,2,26,1,0,0,0,1,0,0,0,0,0,0,0
3302,27261,0,90,14,4,32,0,0,2,1,0,0,0,0,0,0,0,0
1683,13896,1,158,14,1,14,0,0,1,0,0,0,2,0,0,0,0,2
1336,11111,1,134,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3367,27822,1,278,8,1,8,0,0,0,0,0,0,1,0,0,0,0,1
3325,27405,1,132,10,2,16,0,1,0,0,0,0,1,0,0,0,0,1
2330,19140,0,148,8,2,16,0,0,1,0,0,0,0,0,0,0,0,0
1676,13844,0,94,10,5,38,0,0,1,0,2,1,0,0,1,0,0,2
309,2731,1,267,12,6,38,1,2,1,0,1,0,0,1,1,0,0,2
2740,22719,1,261,14,1,14,0,0,0,0,0,0,1,0,0,0,0,1
2706,22416,0,302,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0
1334,11088,1,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
775,6642,1,310,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1676,13844,0,94,10,5,38,0,0,1,0,2,1,0,0,1,0,0,2
23,193,1,63,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1004,8291,1,217,16,11,82,3,0,3,3,1,1,0,0,0,0,0,1
2502,20598,1,217,14,1,14,1,0,0,0,0,1,0,0,0,0,0,1
3563,29597,0,214,36,7,64,1,0,3,2,0,0,0,0,1,0,0,1
2032,16817,0,273,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2617,21742,1,293,16,5,34,0,2,0,0,0,0,0,0,0,0,0,0
2726,22585,1,237,2,1,2,0,0,0,0,0,0,3,0,0,0,0,3
3651,30316,0,225,10,4,30,0,0,1,2,0,1,0,0,0,0,0,1
1456,12088,1,145,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1180,9883,1,243,26,9,56,1,2,2,1,0,0,3,0,0,0,0,3
1196,10012,1,80,18,2,24,1,0,1,0,0,0,0,0,0,0,0,0
2011,16672,1,289,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
3629,30108,1,157,2,3,16,1,0,0,0,0,0,0,0,0,0,0,0
3826,31551,1,167,24,10,76,3,0,4,1,1,0,0,0,0,0,0,0
738,6348,1,128,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
3430,28400,1,51,14,1,14,1,0,0,0,0,1,0,0,0,0,0,1
652,5828,1,203,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
3900,32156,1,53,16,2,22,0,1,1,0,0,0,0,0,0,0,0,0
954,7874,1,69,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0
2153,17768,1,409,12,10,68,3,0,2,0,2,0,0,0,0,0,0,0
795,6736,0,325,8,3,16,0,0,0,0,0,0,1,0,0,0,0,1
3634,30163,1,330,32,8,50,1,2,2,0,0,0,2,0,0,0,0,2
360,3102,0,24,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2340,19226,1,191,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
881,7332,1,246,22,2,24,0,1,1,0,0,0,0,0,0,0,0,0
933,7739,0,173,6,3,22,0,0,0,1,0,0,1,0,0,0,0,1
2335,19198,1,380,16,11,76,3,3,2,1,1,0,0,0,0,0,0,0
129,1101,1,257,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1530,12687,0,362,12,9,36,1,0,2,1,0,0,1,0,0,1,0,2
3201,26362,1,157,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2640,21913,1,183,16,5,36,1,0,3,0,0,0,2,0,0,0,0,2
257,2245,1,318,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
17,125,1,226,14,6,28,2,1,2,0,0,1,0,1,0,0,0,2
3006,24875,0,368,14,12,38,5,1,0,1,1,0,2,0,0,0,0,2
2102,17353,1,256,14,10,44,0,1,2,1,3,0,1,0,0,0,0,1
2133,17633,1,133,34,2,38,0,0,1,0,0,0,0,2,0,0,0,2
3634,30163,1,330,32,8,50,1,2,2,0,0,0,2,0,0,0,0,2
1652,13700,1,229,8,2,16,0,0,0,1,0,0,0,0,0,0,0,0
1451,12026,0,102,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
1060,8818,0,326,2,4,18,0,1,0,0,0,0,0,0,0,0,0,0
2484,20432,0,362,18,11,66,2,0,4,2,1,0,0,0,0,0,0,0
2330,19140,0,148,8,2,16,0,0,1,0,0,0,0,0,0,0,0,0
458,4117,1,56,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
3403,28155,0,126,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
1986,16461,0,96,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2410,19786,1,83,16,1,16,0,1,0,0,0,0,0,1,0,0,0,1
1674,13842,0,37,10,1,10,0,0,0,0,0,4,0,0,0,0,0,4
2355,19334,0,244,34,1,34,0,0,0,0,0,0,0,1,0,0,0,1
3173,26167,0,382,8,12,42,3,1,0,0,1,0,1,3,0,0,0,4
849,7094,1,157,12,6,38,0,0,2,1,0,1,0,1,0,1,0,3
2736,22667,1,131,14,2,20,0,0,1,1,0,0,0,0,0,0,0,0
225,1960,1,58,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3325,27405,1,132,10,2,16,0,1,0,0,0,0,1,0,0,0,0,1
3355,27708,1,283,28,5,56,2,0,2,0,1,0,1,0,0,0,0,1
3273,26982,1,260,26,2,32,0,0,1,0,0,0,0,0,0,0,0,0
200,1741,1,280,14,2,22,0,0,1,0,0,0,0,0,0,0,0,0
3496,29008,1,85,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3031,25095,0,218,14,10,44,1,1,3,1,1,0,0,0,2,0,0,2
2484,20432,0,362,18,11,66,2,0,4,2,1,0,0,0,0,0,0,0
629,5676,1,277,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1334,11088,1,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3986,32883,1,420,4,11,36,1,2,0,1,0,0,6,0,0,0,0,6
872,7267,0,359,2,4,14,1,0,0,0,0,0,0,0,0,0,0,0
2745,22732,1,328,34,7,56,1,0,2,1,0,3,0,0,0,0,0,3
3014,24920,1,332,4,8,36,0,1,2,0,1,0,0,0,0,1,0,1
190,1577,1,311,2,9,34,2,1,2,2,0,0,0,0,0,0,0,0
1442,11994,0,293,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0
1006,8303,1,42,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
1144,9642,1,208,8,4,28,0,1,0,2,0,0,0,0,0,0,0,0
3359,27750,0,199,18,1,18,0,0,0,0,1,0,0,0,0,0,0,0
1896,15699,0,107,4,2,10,0,0,0,0,0,0,0,0,0,0,1,0
3710,30827,1,158,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
280,2471,0,208,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3922,32305,0,239,16,2,24,0,0,2,0,0,0,2,0,0,0,1,2
815,6889,1,59,30,2,36,1,0,0,0,0,0,1,0,0,0,0,1
2928,24181,1,232,16,4,34,0,0,2,0,2,0,2,0,0,0,0,2
2208,18215,1,358,6,7,40,2,1,1,0,0,1,3,0,1,0,0,5
1478,12272,1,298,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2736,22667,1,131,14,2,20,0,0,1,1,0,0,0,0,0,0,0,0
260,2263,0,243,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
225,1960,1,58,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1884,15562,0,189,14,4,34,0,1,1,0,0,1,1,0,0,0,1,2
428,3779,1,193,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3426,28363,1,380,8,6,34,2,1,0,0,1,0,0,0,0,0,0,0
300,2668,1,201,32,1,32,1,0,0,0,0,0,0,0,0,0,0,0
2672,22148,1,368,24,11,74,2,1,1,1,0,0,2,0,0,0,0,2
2247,18507,1,183,14,2,22,0,0,0,1,0,0,0,0,0,0,1,0
225,1960,1,58,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1004,8291,1,217,16,11,82,3,0,3,3,1,1,0,0,0,0,0,1
1130,9536,0,63,20,1,20,0,0,0,1,0,0,0,0,0,0,0,0
1159,9732,1,396,28,7,50,1,0,2,0,2,1,1,1,1,1,0,5
537,4859,1,244,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
600,5431,1,151,16,2,24,1,0,1,0,0,0,0,1,0,0,0,1
4,47,1,228,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1771,14590,1,45,30,2,34,0,0,2,0,0,1,0,0,0,0,0,1
2567,21192,1,181,2,2,4,0,0,0,0,0,2,0,0,0,0,0,2
3970,32708,1,36,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2
3415,28233,1,365,8,6,22,2,1,1,0,0,0,1,0,0,0,0,1
1488,12365,1,236,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
1191,9969,1,76,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
519,4740,0,307,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1847,15204,1,326,26,5,48,0,0,0,1,1,0,0,1,0,0,0,1
1676,13844,0,94,10,5,38,0,0,1,0,2,1,0,0,1,0,0,2
3276,27009,0,154,34,2,40,2,0,0,0,0,0,3,1,0,0,0,4
1004,8291,1,217,16,11,82,3,0,3,3,1,1,0,0,0,0,0,1
2020,16704,1,63,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
873,7272,1,160,12,3,22,1,0,0,0,1,0,0,0,1,0,0,1
3595,29825,1,187,34,2,38,0,0,0,1,0,0,1,0,0,0,0,1
1998,16548,1,328,4,5,18,0,0,1,0,0,0,1,0,0,0,0,1
1222,10228,1,257,14,3,22,2,1,0,0,0,0,0,0,0,0,0,0
3916,32258,1,132,22,1,22,1,0,0,0,0,0,2,0,0,0,0,2
2285,18734,1,284,18,11,72,5,2,1,0,1,0,0,0,0,0,0,0
2225,18351,1,343,14,3,24,0,0,0,1,1,1,0,0,0,0,0,1
1094,9172,1,260,14,2,16,1,0,1,0,0,0,0,0,0,0,0,0
3527,29284,1,114,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1
725,6286,1,98,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
97,800,1,240,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2827,23385,1,240,36,5,56,0,1,3,0,1,0,0,0,0,0,0,0
1635,13568,1,128,10,3,22,0,0,1,0,0,1,0,0,0,0,0,1
3900,32156,1,53,16,2,22,0,1,1,0,0,0,0,0,0,0,0,0
3983,32866,0,266,14,3,22,0,2,0,1,0,0,1,0,0,0,0,1
1606,13306,0,147,36,2,42,0,0,1,0,0,0,0,0,0,0,0,0
1636,13570,1,106,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1
325,2875,0,361,16,11,80,2,1,6,0,2,0,0,0,0,0,0,0
3827,31558,1,186,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
939,7761,1,368,6,9,42,1,2,1,0,1,0,1,0,0,0,1,1
2115,17459,0,249,16,1,16,1,0,0,0,0,0,1,1,0,0,0,2
908,7577,1,85,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
3025,25018,0,34,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2259,18596,0,143,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
1672,13828,1,278,4,2,12,0,0,0,0,0,0,1,0,0,0,0,1
3463,28752,1,204,6,2,14,0,1,0,0,0,0,1,0,0,0,0,1
2604,21588,1,111,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1582,13115,1,126,26,1,26,1,0,0,0,0,1,0,0,0,0,1,1
1635,13568,1,128,10,3,22,0,0,1,0,0,1,0,0,0,0,0,1
2081,17206,0,299,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
1095,9182,0,296,4,4,16,1,0,0,0,0,0,0,0,0,0,0,0
2192,18103,0,263,14,3,24,1,0,1,1,0,0,0,0,0,0,0,0
2350,19275,0,248,16,2,22,0,0,1,0,0,1,0,1,0,0,0,2
503,4567,1,293,2,9,26,0,1,0,2,0,1,1,0,0,0,0,2
2143,17726,0,319,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1
2434,20028,1,112,22,2,28,0,0,0,0,0,0,0,0,0,0,0,0
346,3047,1,82,16,3,26,0,1,0,0,0,1,1,0,0,0,0,2
1792,14810,1,274,8,9,32,2,0,3,0,1,0,0,0,0,0,0,0
2007,16633,1,55,14,2,20,0,0,0,1,0,0,0,0,0,0,0,0
746,6402,1,49,34,1,34,0,0,1,0,0,0,0,0,0,0,0,0
794,6734,1,284,18,7,38,1,0,3,2,0,0,1,0,0,0,0,1
2240,18447,1,119,32,2,36,1,0,1,0,0,0,0,0,0,0,0,0
679,5982,0,63,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
645,5778,1,117,34,1,34,0,0,1,0,0,0,0,0,0,0,0,0
1397,11635,1,156,14,6,32,2,0,1,1,2,0,0,0,0,0,0,0
1440,11978,1,36,16,2,20,0,0,1,0,0,1,0,0,0,0,0,1
1006,8303,1,42,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
3892,32107,1,65,36,2,42,1,0,0,0,0,0,0,1,0,0,0,1
3883,32036,1,103,6,2,12,0,0,0,0,0,1,0,0,0,0,0,1
3965,32679,1,96,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
721,6256,0,49,16,3,22,1,0,0,1,0,1,0,0,0,0,0,1
1448,12014,0,263,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2918,24078,1,215,28,1,28,0,0,1,0,0,1,0,0,0,0,0,1
1914,15858,0,148,26,2,30,0,0,2,0,0,0,0,0,0,0,0,0
1846,15200,1,274,12,12,76,2,2,3,0,2,0,0,2,0,0,0,2
1124,9477,0,258,2,4,16,1,1,0,0,0,0,0,0,0,0,0,0
1644,13611,0,264,10,6,36,0,0,0,0,2,0,0,0,0,1,0,1
701,6123,1,251,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
3368,27831,1,39,10,2,18,0,0,0,1,0,0,0,0,0,0,0,0
1156,9713,0,129,14,2,22,0,0,0,0,1,1,0,0,0,0,0,1
3203,26378,1,444,8,11,36,3,0,1,2,0,0,1,0,0,0,0,1
3074,25443,1,203,14,4,32,1,0,2,1,0,0,0,1,0,0,0,1
3382,27945,1,126,16,1,16,0,0,0,0,1,2,0,0,0,0,0,2
1978,16387,1,221,10,2,16,0,0,1,0,0,2,0,0,0,0,0,2
2174,17946,1,105,12,2,14,1,0,0,0,0,0,0,1,0,0,0,1
1560,12923,0,118,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2195,18114,1,126,8,3,18,0,0,1,0,0,0,1,0,0,0,0,1
3327,27408,1,109,16,2,18,0,0,1,0,1,0,0,0,0,0,0,0
210,1813,1,226,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1384,11554,0,79,26,1,26,0,0,0,0,0,0,1,0,0,0,0,1
846,7078,1,388,12,8,54,2,1,1,0,1,1,1,0,0,0,0,2
54,436,0,310,22,5,32,1,1,0,1,0,2,0,0,0,0,0,2
2743,22728,0,96,10,3,22,0,0,0,0,0,0,0,0,0,0,0,0
2491,20511,1,153,16,2,20,0,0,0,0,1,1,1,0,0,0,0,2
3122,25777,0,217,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2640,21913,1,183,16,5,36,1,0,3,0,0,0,2,0,0,0,0,2
1591,13195,1,232,22,3,34,0,0,3,0,0,1,1,0,0,0,0,2
3078,25469,0,97,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2241,18451,1,288,26,2,32,0,2,0,0,0,0,0,0,0,0,0,0
549,5020,1,186,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1137,9590,1,189,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0
3101,25606,0,314,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2506,20622,1,383,14,12,58,1,1,4,1,3,1,1,0,0,0,0,2
3575,29689,1,364,16,5,36,1,1,2,0,0,0,1,0,0,0,0,1
2537,20945,1,152,36,2,44,1,0,1,0,0,0,0,0,0,0,0,0
2982,24658,0,157,14,2,22,0,0,2,0,0,0,0,2,0,0,0,2
873,7272,1,160,12,3,22,1,0,0,0,1,0,0,0,1,0,0,1
3536,29379,1,416,6,8,24,4,0,0,0,3,1,1,0,0,1,0,3
1261,10577,1,167,8,2,14,1,0,0,0,0,0,0,0,0,0,1,0
3096,25579,0,216,12,1,12,0,0,0,0,0,0,1,0,0,0,1,1
278,2431,1,174,16,2,22,0,0,0,0,1,0,1,0,0,0,1,1
3965,32679,1,96,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1108,9273,1,267,28,2,36,0,0,1,0,0,1,0,0,0,0,0,1
3277,27010,1,141,16,3,24,1,0,2,0,0,0,0,0,0,0,0,0
3027,25059,1,177,6,2,14,1,0,0,0,0,1,0,0,0,0,0,1
1109,9283,1,227,24,2,30,1,0,1,0,0,0,0,0,0,0,0,0
1180,9883,1,243,26,9,56,1,2,2,1,0,0,3,0,0,0,0,3
1139,9611,1,454,30,11,64,3,1,2,0,0,2,3,1,0,1,0,7
2393,19601,1,381,8,8,26,2,0,1,1,1,0,1,0,0,0,0,1
3103,25614,1,360,12,8,60,1,0,4,1,0,1,0,1,0,0,0,2
3830,31587,1,29,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
549,5020,1,186,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2301,18909,1,170,8,4,22,1,0,1,1,0,0,1,0,0,0,0,1
82,649,1,138,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0
2208,18215,1,358,6,7,40,2,1,1,0,0,1,3,0,1,0,0,5
3062,25350,1,93,20,1,20,0,1,0,0,0,0,0,0,0,0,0,0
3967,32684,0,357,8,9,26,3,0,1,0,1,2,1,0,0,0,0,3
1277,10709,1,160,18,2,26,0,0,1,0,1,0,0,0,0,0,0,0
1289,10806,1,415,12,9,60,1,0,2,2,1,2,0,0,0,0,0,2
2260,18600,0,176,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1
1156,9713,0,129,14,2,22,0,0,0,0,1,1,0,0,0,0,0,1
1312,10936,1,178,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3907,32202,0,175,30,9,82,3,0,3,2,0,0,0,0,0,0,0,0
2953,24414,1,31,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1199,10037,1,200,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1808,14922,1,369,12,8,52,1,0,2,0,1,0,1,0,0,0,0,1
1334,11088,1,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
438,3915,0,83,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0
2423,19925,1,309,12,5,34,0,1,3,0,0,0,0,0,1,0,0,1
271,2376,0,419,14,12,50,2,0,4,1,2,1,2,2,1,1,0,7
176,1486,1,229,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3739,31063,1,292,12,1,12,0,0,0,0,0,0,0,0,0,0,1,0
