Seq,ID,Gender,Monetary,Recency,Frq,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,RelatedPurchase
3208,26460,1,232,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
3640,30225,1,91,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1
1768,14577,1,217,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2907,23981,1,144,30,6,60,2,0,4,0,0,0,0,0,0,0,0,0
838,7012,1,100,16,2,20,2,0,0,0,0,0,0,0,0,0,0,0
82,649,1,138,22,1,22,1,0,0,0,0,0,0,0,0,0,0,0
2694,22335,0,142,10,4,26,0,0,1,1,0,0,0,0,0,0,0,0
3307,27274,0,240,4,2,6,0,0,0,0,0,1,0,0,0,0,0,1
3697,30739,0,131,30,4,40,0,0,2,1,0,0,0,0,0,0,0,0
1152,9700,1,38,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1624,13469,1,175,12,2,16,0,0,0,0,1,0,0,0,0,0,0,0
2174,17946,1,105,12,2,14,1,0,0,0,0,0,0,1,0,0,0,1
1870,15429,0,277,12,2,14,1,0,0,0,0,2,0,0,0,0,0,2
165,1364,1,477,20,12,68,2,1,5,0,0,1,3,1,0,0,0,5
1422,11858,1,335,10,12,72,2,1,1,2,1,2,2,0,0,0,1,4
1276,10700,0,116,14,2,20,1,0,1,0,0,0,0,1,0,0,0,1
3063,25352,1,395,14,10,70,1,2,3,1,1,0,0,2,2,0,0,4
706,6168,1,327,12,10,66,2,1,3,1,0,0,2,0,0,0,0,2
1917,15874,1,277,6,3,14,0,1,0,0,0,0,0,0,0,0,0,0
3986,32883,1,420,4,11,36,1,2,0,1,0,0,6,0,0,0,0,6
734,6317,1,234,8,8,40,0,2,0,0,0,3,2,0,0,0,1,5
2109,17415,1,244,4,1,4,0,0,0,0,0,2,0,0,0,0,0,2
3932,32371,0,152,2,1,2,0,0,0,0,0,0,2,0,0,0,0,2
2879,23738,1,65,14,2,20,1,0,0,0,0,0,0,0,0,0,0,0
1833,15123,1,185,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1807,14919,1,203,28,12,62,1,1,3,2,0,0,2,0,0,0,0,2
615,5570,1,93,14,3,28,1,0,0,0,1,1,0,0,0,0,0,1
1896,15699,0,107,4,2,10,0,0,0,0,0,0,0,0,0,0,1,0
1186,9933,1,309,34,2,40,0,1,0,1,0,0,0,0,0,0,0,0
1899,15723,1,183,12,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2032,16817,0,273,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2737,22668,1,126,14,6,30,1,1,1,0,1,0,0,0,0,1,0,1
2821,23350,1,312,16,2,22,0,0,2,0,0,0,0,0,0,0,0,0
2666,22108,0,234,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3563,29597,0,214,36,7,64,1,0,3,2,0,0,0,0,1,0,0,1
3666,30490,1,207,14,5,40,3,2,0,0,0,0,0,0,0,0,0,0
3765,31225,1,251,10,10,64,3,0,0,1,1,0,0,0,0,0,0,0
3527,29284,1,114,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1
1403,11697,1,289,12,12,60,1,2,3,1,2,1,1,0,0,0,0,2
1498,12450,1,29,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
54,436,0,310,22,5,32,1,1,0,1,0,2,0,0,0,0,0,2
1244,10392,1,187,6,11,38,2,0,3,2,0,0,1,1,0,0,1,2
3989,32897,1,185,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2019,16702,1,278,12,3,24,0,0,1,1,0,0,0,1,0,0,0,1
3144,25942,1,49,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
260,2263,0,243,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
328,2901,0,48,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0
746,6402,1,49,34,1,34,0,0,1,0,0,0,0,0,0,0,0,0
2054,16988,0,179,8,2,10,0,0,0,0,0,0,0,0,0,0,1,0
3997,32954,1,357,16,9,52,1,1,2,2,2,0,1,0,0,0,0,1
569,5167,1,37,14,2,20,0,0,1,1,0,0,0,0,0,0,0,0
573,5197,1,211,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0
2528,20850,1,169,22,10,62,1,0,4,2,0,0,0,0,0,0,0,0
2122,17521,1,438,10,11,46,2,4,1,0,1,0,0,0,0,0,0,0
215,1838,1,448,12,12,48,4,5,1,0,0,1,0,1,0,1,0,3
2587,21383,0,333,10,9,42,2,0,0,1,3,2,1,0,0,0,1,3
682,6018,1,294,16,1,16,0,0,0,1,0,0,0,0,0,0,0,0
1593,13215,0,286,10,2,18,0,0,1,0,0,0,0,0,0,0,0,0
1159,9732,1,396,28,7,50,1,0,2,0,2,1,1,1,1,1,0,5
1681,13888,1,223,32,2,36,1,0,0,0,0,0,1,0,0,0,0,1
2544,21013,1,349,14,7,56,2,2,2,0,0,0,1,0,0,0,0,1
1721,14202,1,320,12,11,40,2,0,2,0,1,0,0,0,0,0,0,0
1780,14668,1,205,8,2,10,0,0,0,0,0,0,1,0,0,0,0,1
2035,16833,1,228,20,5,46,0,2,3,0,0,0,0,0,0,0,0,0
2196,18115,1,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3990,32919,1,136,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
1124,9477,0,258,2,4,16,1,1,0,0,0,0,0,0,0,0,0,0
2841,23525,0,183,2,1,2,0,0,0,0,0,1,2,0,0,0,0,3
216,1844,1,37,16,2,22,0,0,0,2,0,0,0,0,0,0,0,0
1863,15376,1,185,20,4,38,0,1,1,1,0,0,0,0,0,0,0,0
1918,15891,1,326,4,8,42,0,0,0,2,0,0,0,0,0,1,0,1
2251,18526,1,26,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3411,28209,1,350,12,9,46,1,3,1,1,0,0,0,0,1,0,0,1
3513,29153,0,228,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2817,23315,1,32,22,2,24,0,0,1,0,0,1,0,0,0,0,0,1
1700,14034,1,155,6,10,42,1,1,1,2,0,1,1,0,0,1,0,3
238,2081,0,109,14,2,20,0,0,1,0,1,0,0,0,0,0,0,0
1871,15432,0,190,26,2,28,0,0,0,1,0,2,1,1,0,0,0,4
2038,16850,1,229,4,8,22,0,1,1,1,0,0,0,0,0,0,0,0
1195,10002,1,365,12,6,46,2,1,0,0,0,0,2,0,0,0,0,2
78,619,1,49,10,2,14,0,0,0,1,0,0,0,0,0,0,0,0
45,353,0,317,10,3,28,0,0,0,0,0,1,1,0,0,0,0,2
1190,9967,1,213,16,7,54,2,0,3,0,0,1,1,0,0,0,0,2
3149,25979,1,130,30,1,30,0,0,0,0,0,0,1,0,0,0,0,1
2240,18447,1,119,32,2,36,1,0,1,0,0,0,0,0,0,0,0,0
164,1357,0,222,16,2,20,0,1,1,0,0,0,0,1,0,0,0,1
3964,32673,0,275,10,1,10,0,0,0,0,0,1,0,1,0,0,0,2
3288,27115,1,125,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1
3595,29825,1,187,34,2,38,0,0,0,1,0,0,1,0,0,0,0,1
471,4253,1,77,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3991,32921,1,318,20,5,50,0,0,1,1,0,0,1,0,0,0,0,1
2209,18247,1,134,16,1,16,0,0,0,0,0,0,0,1,0,0,0,1
311,2761,1,199,4,10,34,3,0,2,1,2,1,0,0,0,0,0,1
2827,23385,1,240,36,5,56,0,1,3,0,1,0,0,0,0,0,0,0
352,3067,0,158,32,2,34,0,0,1,1,0,0,0,0,0,0,0,0
3898,32137,1,161,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
1384,11554,0,79,26,1,26,0,0,0,0,0,0,1,0,0,0,0,1
344,3030,1,293,18,9,42,2,0,1,1,2,1,2,0,0,0,0,3
537,4859,1,244,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1144,9642,1,208,8,4,28,0,1,0,2,0,0,0,0,0,0,0,0
1746,14395,1,237,4,11,42,1,2,3,1,1,0,0,0,0,0,0,0
447,4004,1,201,14,7,54,1,0,5,0,0,1,0,0,0,0,0,1
24,201,1,57,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
973,8005,1,231,12,2,14,0,0,1,0,0,0,0,0,0,0,0,0
3477,28871,0,53,22,3,32,2,0,0,0,0,0,0,0,0,0,0,0
697,6110,1,374,2,10,26,2,1,0,0,0,0,0,0,0,0,1,0
1257,10541,1,189,4,11,30,0,1,0,0,0,1,1,0,0,1,1,3
1852,15243,1,197,12,2,16,1,0,0,0,0,0,1,2,0,0,0,3
3807,31442,1,311,10,2,16,0,1,0,0,0,0,3,0,0,0,0,3
3135,25898,1,30,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1762,14524,1,246,8,2,14,0,0,1,0,0,1,1,0,0,0,0,2
2231,18399,0,258,30,2,36,1,0,1,0,0,0,2,0,0,0,0,2
172,1442,1,149,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2462,20212,1,208,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1
3117,25735,1,398,2,7,20,1,0,1,0,0,1,0,0,0,0,0,1
2916,24072,1,93,34,2,38,0,0,1,0,0,0,0,0,0,0,0,0
2313,18992,0,161,2,8,18,2,0,2,0,0,0,0,0,0,0,0,0
3096,25579,0,216,12,1,12,0,0,0,0,0,0,1,0,0,0,1,1
2115,17459,0,249,16,1,16,1,0,0,0,0,0,1,1,0,0,0,2
625,5657,0,53,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
3902,32188,1,188,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0
1129,9535,1,123,32,2,40,0,1,0,0,1,0,0,0,0,0,0,0
3146,25948,0,58,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2
2700,22391,0,247,10,2,18,0,0,0,0,1,2,0,0,0,0,0,2
1101,9230,0,219,14,5,40,2,1,1,0,0,0,1,0,0,0,0,1
2929,24184,1,62,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3227,26572,0,237,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
2856,23603,1,90,22,1,22,1,0,0,0,0,1,0,0,0,0,0,1
2954,24424,1,151,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
1277,10709,1,160,18,2,26,0,0,1,0,1,0,0,0,0,0,0,0
169,1394,1,275,8,10,62,1,1,1,2,1,2,0,1,1,2,0,6
3338,27520,0,217,14,2,16,1,0,1,0,0,1,0,0,0,0,0,1
1121,9440,0,135,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2147,17739,0,153,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
3556,29545,1,133,20,6,36,2,0,1,1,1,0,0,0,0,0,0,0
1530,12687,0,362,12,9,36,1,0,2,1,0,0,1,0,0,1,0,2
3710,30827,1,158,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3536,29379,1,416,6,8,24,4,0,0,0,3,1,1,0,0,1,0,3
1400,11655,1,77,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1737,14304,1,293,12,8,30,0,1,4,0,0,0,0,1,0,0,0,1
2863,23645,0,399,18,7,38,3,0,1,1,0,0,0,0,0,0,0,0
2612,21685,1,143,30,1,30,1,0,0,0,0,0,0,0,0,0,1,0
3198,26344,1,127,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0
406,3665,1,152,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
468,4209,0,71,20,2,24,0,0,0,0,0,0,2,0,0,0,0,2
2956,24438,1,327,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1
2442,20056,1,127,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1
202,1749,1,304,16,2,18,1,0,0,1,0,0,0,0,0,0,0,0
3516,29166,1,428,10,9,48,2,1,2,2,1,0,0,0,0,0,0,0
3975,32736,1,19,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2500,20594,1,34,14,1,14,1,0,0,0,0,2,0,0,0,0,0,2
3055,25320,1,421,12,9,44,3,1,0,0,0,0,2,0,0,0,1,2
428,3779,1,193,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2011,16672,1,289,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
3700,30763,1,113,10,2,14,0,0,1,0,0,0,0,0,0,0,0,0
898,7474,1,332,4,11,36,0,0,1,2,1,1,2,0,0,0,0,3
1787,14734,1,250,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0
1726,14240,1,91,16,2,18,1,0,1,0,0,1,0,0,0,0,0,1
3286,27106,1,106,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2572,21241,1,308,12,2,16,0,1,0,0,0,0,0,1,0,0,0,1
952,7859,1,351,2,8,44,1,0,2,0,1,0,1,0,0,0,0,1
2398,19645,1,153,30,2,34,1,0,0,0,1,0,1,0,0,0,0,1
1649,13684,1,122,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
360,3102,0,24,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3122,25777,0,217,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0
3728,30989,0,134,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3011,24896,1,219,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2526,20820,0,37,10,2,12,0,0,0,0,0,1,0,0,0,0,0,1
465,4182,0,270,4,2,6,0,0,0,0,0,0,0,0,0,0,1,0
3490,28970,1,308,8,1,8,0,0,0,0,0,0,0,1,0,0,0,1
3591,29809,1,278,14,2,18,1,0,1,0,0,0,1,1,0,0,0,2
3466,28761,1,341,14,8,34,2,0,2,1,0,0,0,0,0,0,0,0
3065,25370,0,137,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0
1251,10457,1,255,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1173,9832,1,127,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
179,1505,1,43,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
1582,13115,1,126,26,1,26,1,0,0,0,0,1,0,0,0,0,1,1
3467,28771,1,189,34,1,34,0,1,0,0,0,0,0,0,0,0,0,0
1047,8658,0,384,34,7,50,3,2,1,0,0,0,1,0,0,0,0,1
3965,32679,1,96,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
887,7393,0,176,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0
3280,27043,1,191,4,1,4,0,0,0,0,0,0,1,0,0,0,0,1
1916,15868,1,202,30,1,30,0,0,0,0,0,1,0,0,0,0,0,1
325,2875,0,361,16,11,80,2,1,6,0,2,0,0,0,0,0,0,0
2259,18596,0,143,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
1728,14258,0,63,14,2,20,0,0,2,0,0,0,0,0,0,0,0,0
1652,13700,1,229,8,2,16,0,0,0,1,0,0,0,0,0,0,0,0
662,5894,0,287,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2143,17726,0,319,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1
1553,12875,1,310,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3567,29625,1,266,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1291,10812,1,174,14,4,28,2,0,0,1,0,1,0,0,0,0,0,1
3258,26834,1,353,16,11,52,2,0,2,3,1,0,1,1,0,0,0,2
3481,28892,1,123,18,7,48,1,2,2,0,0,0,0,1,0,0,0,1
2484,20432,0,362,18,11,66,2,0,4,2,1,0,0,0,0,0,0,0
674,5924,1,191,22,2,24,0,0,1,1,0,0,0,0,0,0,0,0
3101,25606,0,314,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
872,7267,0,359,2,4,14,1,0,0,0,0,0,0,0,0,0,0,0
3287,27112,1,286,10,2,14,1,0,0,0,0,0,2,0,0,0,0,2
3415,28233,1,365,8,6,22,2,1,1,0,0,0,1,0,0,0,0,1
201,1748,1,203,18,1,18,0,0,1,0,0,0,0,0,0,0,0,0
2810,23285,0,289,12,3,26,0,0,0,2,0,0,0,0,0,0,0,0
3566,29624,1,271,14,3,22,0,1,1,0,0,0,0,0,0,0,0,0
3753,31159,1,292,14,5,42,1,1,2,0,0,0,0,0,0,0,0,0
2179,17981,1,152,4,10,30,1,1,1,1,0,0,0,0,0,0,0,0
985,8097,1,251,16,12,82,3,0,3,3,1,0,2,0,0,0,0,2
2870,23677,1,225,32,2,40,0,1,0,0,0,1,0,0,0,0,0,1
3173,26167,0,382,8,12,42,3,1,0,0,1,0,1,3,0,0,0,4
151,1248,1,246,18,1,18,0,0,0,1,0,0,0,0,0,0,0,0
2637,21884,1,389,16,7,38,3,0,2,0,1,0,2,0,0,0,0,2
359,3099,0,248,34,7,52,4,0,0,1,1,1,0,0,0,0,0,1
562,5090,1,392,8,12,60,1,2,2,0,1,0,3,1,1,0,0,5
1334,11088,1,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
623,5648,1,159,10,3,22,1,0,0,0,0,0,0,0,0,0,0,0
1808,14922,1,369,12,8,52,1,0,2,0,1,0,1,0,0,0,0,1
2417,19881,1,178,4,2,8,0,0,0,0,0,0,3,0,0,0,0,3
3124,25785,1,233,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0
2730,22617,1,290,10,2,14,0,0,1,0,0,0,0,0,0,0,0,0
90,723,1,215,2,8,36,0,0,0,0,1,3,2,0,0,0,1,5
3994,32943,0,137,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1318,10960,0,67,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3462,28744,1,128,16,2,22,2,0,0,0,0,0,0,1,0,0,0,1
1664,13776,1,158,12,2,20,0,1,0,0,0,0,2,1,0,0,0,3
3036,25143,1,390,10,8,28,1,0,4,1,0,0,0,0,0,0,0,0
2397,19644,0,359,12,11,70,3,1,1,1,1,0,0,0,0,0,0,0
934,7740,1,259,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3946,32523,1,307,8,6,30,2,0,1,0,1,0,0,0,0,0,0,0
1796,14830,1,372,12,7,48,1,1,1,2,1,0,1,0,0,1,0,2
829,6965,1,270,16,2,22,0,0,1,0,0,1,0,0,0,0,0,1
1536,12726,0,101,10,2,14,1,0,0,0,0,2,0,0,0,0,1,2
433,3871,1,257,16,2,24,1,1,0,0,0,0,0,0,0,0,0,0
2339,19225,1,381,2,9,44,0,0,3,0,1,0,1,0,0,0,0,1
1548,12822,0,202,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1573,13015,1,209,16,1,16,1,0,0,0,0,0,0,1,0,0,0,1
3185,26242,1,97,28,1,28,0,0,0,0,1,0,0,0,0,0,1,0
1491,12388,0,225,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0
2631,21848,1,253,12,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2066,17108,1,97,14,1,14,0,0,0,0,0,0,1,0,0,0,0,1
1156,9713,0,129,14,2,22,0,0,0,0,1,1,0,0,0,0,0,1
2386,19529,1,424,12,11,52,1,2,2,0,1,0,2,0,0,0,0,2
1254,10521,0,206,16,4,36,0,0,1,0,1,1,1,0,0,0,0,2
206,1788,1,130,12,1,12,0,0,0,0,0,0,0,0,0,0,1,0
3370,27853,1,88,14,1,14,0,0,1,0,0,0,0,1,0,0,0,1
3937,32415,1,204,14,1,14,0,0,0,0,0,0,1,0,0,0,0,1
2788,23081,1,342,8,6,30,1,1,3,0,0,0,1,0,0,0,0,1
1382,11550,0,319,22,11,50,2,1,1,4,1,1,1,0,0,0,0,2
3843,31712,0,236,8,9,28,2,1,1,1,0,3,0,2,0,0,0,5
2706,22416,0,302,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0
2247,18507,1,183,14,2,22,0,0,0,1,0,0,0,0,0,0,1,0
2278,18680,0,158,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3488,28965,1,212,8,7,24,2,0,1,0,0,0,0,1,0,1,0,2
1054,8723,1,82,32,1,32,0,0,0,0,0,1,0,0,0,0,0,1
653,5838,1,74,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1562,12952,0,167,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3494,28992,0,113,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
356,3078,1,222,10,2,14,0,0,0,0,0,0,0,0,0,0,0,0
2375,19458,1,284,14,1,14,0,0,1,0,0,0,0,2,0,0,0,2
3250,26751,0,138,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
797,6764,0,196,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1193,9985,1,331,14,8,30,2,0,2,2,2,0,0,1,1,0,0,2
3054,25319,1,286,30,8,54,1,2,0,1,0,0,0,0,0,0,0,0
1596,13233,1,246,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2726,22585,1,237,2,1,2,0,0,0,0,0,0,3,0,0,0,0,3
3163,26072,1,119,14,2,22,1,0,0,0,0,0,0,1,0,1,0,2
1178,9850,1,226,12,10,44,1,1,3,1,0,1,2,1,0,1,0,5
1130,9536,0,63,20,1,20,0,0,0,1,0,0,0,0,0,0,0,0
173,1455,1,364,14,8,54,2,2,2,0,0,1,1,1,0,0,0,3
3901,32167,0,310,2,2,8,0,0,0,0,0,2,0,0,0,0,0,2
1607,13309,1,136,12,5,30,0,0,2,1,0,0,0,0,1,0,0,1
1809,14929,0,193,22,2,24,0,1,0,0,1,1,0,0,0,0,0,1
192,1641,0,88,18,2,22,1,0,0,0,1,0,0,0,0,0,0,0
3573,29665,0,354,12,8,36,2,1,2,1,0,1,2,0,0,0,0,3
2820,23336,0,157,14,2,18,1,1,0,0,0,0,0,1,0,0,0,1
3051,25297,1,207,8,7,24,1,0,1,0,0,1,0,0,0,0,0,1
804,6814,0,190,18,1,18,0,0,0,1,0,0,0,0,0,0,0,0
255,2227,1,167,18,5,32,1,0,1,3,0,0,0,0,0,0,0,0
3503,29074,1,143,14,1,14,1,0,0,0,0,0,1,0,0,0,0,1
1483,12338,1,280,14,2,22,1,0,1,0,0,0,0,0,0,0,0,0
3165,26084,1,114,6,7,36,2,0,3,1,0,1,0,1,0,0,0,2
399,3609,1,243,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1471,12205,0,215,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
933,7739,0,173,6,3,22,0,0,0,1,0,0,1,0,0,0,0,1
3059,25334,1,135,4,2,12,0,0,0,0,0,0,0,0,0,0,1,0
3971,32712,1,299,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
761,6553,0,282,10,12,66,1,1,2,1,1,2,3,0,0,0,1,5
2898,23889,1,249,8,2,14,1,0,0,0,0,0,1,0,0,0,0,1
3193,26272,1,205,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1
981,8060,0,230,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2734,22647,1,306,34,2,38,1,1,0,0,0,1,0,0,0,0,0,1
225,1960,1,58,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1806,14903,1,236,16,3,34,0,0,1,0,1,0,0,0,0,0,0,0
3223,26530,1,208,14,6,26,0,1,1,0,3,0,0,0,0,0,0,0
1696,14001,1,94,14,2,22,1,0,0,0,0,0,0,0,0,0,0,0
3763,31209,1,233,22,3,32,1,1,0,1,0,1,0,0,0,0,0,1
1299,10848,1,173,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1957,16190,1,197,16,3,28,1,0,0,0,1,0,1,0,0,0,1,1
1635,13568,1,128,10,3,22,0,0,1,0,0,1,0,0,0,0,0,1
422,3739,1,43,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0
3737,31060,1,53,6,2,10,0,0,0,0,0,0,0,0,0,0,1,0
830,6966,1,334,4,11,38,1,0,0,0,0,0,2,0,0,0,0,2
424,3746,1,222,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3702,30785,1,287,12,10,44,1,1,3,1,0,0,0,1,0,1,0,2
2664,22075,1,206,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1
1880,15523,1,232,6,11,44,3,0,4,1,0,0,0,0,0,0,0,0
1496,12427,1,43,16,2,22,1,0,0,0,1,0,0,0,0,0,0,0
3634,30163,1,330,32,8,50,1,2,2,0,0,0,2,0,0,0,0,2
100,844,1,288,22,1,22,0,0,1,0,0,0,0,0,0,0,0,0
1978,16387,1,221,10,2,16,0,0,1,0,0,2,0,0,0,0,0,2
2482,20422,1,119,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1998,16548,1,328,4,5,18,0,0,1,0,0,0,1,0,0,0,0,1
429,3817,1,377,6,12,34,3,1,0,0,0,2,2,0,0,0,1,4
524,4762,1,300,20,7,40,0,1,2,0,1,2,1,0,0,0,0,3
3421,28332,1,150,36,2,40,0,1,1,0,0,0,0,0,0,0,0,0
1814,14965,1,324,32,7,58,1,0,2,1,0,0,0,2,0,0,0,2
2423,19925,1,309,12,5,34,0,1,3,0,0,0,0,0,1,0,0,1
1771,14590,1,45,30,2,34,0,0,2,0,0,1,0,0,0,0,0,1
659,5880,1,305,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3502,29071,0,247,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2661,22068,1,89,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
2521,20777,1,90,12,2,14,0,0,1,0,0,0,0,0,0,0,0,0
3463,28752,1,204,6,2,14,0,1,0,0,0,0,1,0,0,0,0,1
2681,22223,1,247,28,1,28,0,0,1,0,0,1,0,0,0,0,0,1
435,3882,1,223,4,7,22,1,0,2,1,0,1,1,1,0,0,0,3
2121,17519,0,89,6,1,6,0,0,0,0,0,0,0,0,0,0,1,0
3951,32594,1,363,28,5,48,2,0,0,0,0,0,2,1,1,0,0,4
1319,10963,1,295,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
196,1685,1,273,14,2,20,0,0,0,1,0,1,0,0,0,0,0,1
2084,17227,0,369,16,9,60,3,0,2,1,1,0,1,0,0,0,0,1
1724,14230,1,170,18,1,18,1,0,0,0,0,1,0,0,0,0,0,1
1778,14636,1,246,10,4,28,0,0,0,0,1,0,1,0,0,0,0,1
605,5452,1,203,18,1,18,0,0,0,0,0,1,0,0,0,0,0,1
738,6348,1,128,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
1764,14547,0,358,10,10,36,2,2,2,0,2,0,3,0,0,0,0,3
3311,27298,1,288,10,11,48,3,1,1,1,1,2,0,0,0,0,1,2
2689,22295,1,271,24,1,24,1,0,0,0,0,0,0,0,0,0,0,0
2672,22148,1,368,24,11,74,2,1,1,1,0,0,2,0,0,0,0,2
1934,16025,1,102,16,2,24,0,0,1,0,0,0,0,0,0,0,0,0
1361,11370,1,293,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
782,6700,1,342,8,4,22,1,0,1,1,0,0,0,1,0,0,0,1
519,4740,0,307,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
3738,31062,1,137,14,1,14,0,0,1,0,0,0,0,0,0,0,1,0
503,4567,1,293,2,9,26,0,1,0,2,0,1,1,0,0,0,0,2
2366,19402,1,261,16,1,16,0,0,0,0,1,0,0,0,0,0,0,0
1352,11289,0,160,6,5,22,0,0,1,1,0,0,0,0,0,0,0,0
2769,22903,1,58,16,2,18,1,0,0,1,0,0,0,0,0,0,1,0
2575,21272,0,71,16,2,20,1,0,0,0,0,0,0,0,0,0,1,0
3244,26696,0,312,24,12,92,2,0,1,2,3,0,1,0,1,0,0,2
2435,20032,1,151,34,2,40,1,0,0,0,0,0,0,0,0,0,0,0
1217,10206,1,415,10,12,68,3,0,2,1,1,2,2,0,0,0,0,4
