Seq,ID,Gender,Monetary,Recency,Frq,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,RelatedPurchase
1435,11941,0,257,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
384,3377,0,221,2,8,20,1,0,0,2,0,1,0,0,0,0,0,1
3162,26068,0,19,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
1290,10811,1,177,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
3761,31198,1,145,10,1,10,0,0,0,0,0,1,0,1,0,0,1,2
479,4367,0,262,6,5,24,0,0,1,0,0,0,1,0,0,0,0,1
3493,28987,1,136,2,8,40,1,2,0,1,0,0,0,0,0,0,0,0
3375,27879,1,342,22,5,46,0,1,1,2,0,0,1,0,0,2,0,3
1287,10786,0,291,4,7,40,0,2,0,1,0,1,0,0,0,0,1,1
3083,25498,1,265,16,5,36,1,2,1,1,0,0,0,0,0,1,0,1
2392,19590,1,179,12,4,32,1,0,1,0,0,0,0,0,0,0,0,0
261,2268,0,40,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
2996,24799,1,245,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2213,18272,0,48,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
1470,12202,1,250,34,12,68,1,1,1,1,2,1,5,0,0,0,0,6
55,438,1,378,10,7,50,0,1,1,1,0,2,1,0,0,0,0,3
1983,16440,1,104,14,2,16,1,0,0,0,0,0,0,0,0,0,0,0
1476,12267,1,304,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
292,2591,0,326,22,4,38,2,0,0,1,0,0,1,0,0,0,0,1
2937,24262,1,296,30,7,62,0,0,2,1,0,0,0,0,1,0,0,1
3393,28063,1,103,34,2,36,1,1,0,0,0,0,0,0,0,0,0,0
2716,22500,1,40,14,2,18,1,0,0,1,0,0,0,0,0,0,0,0
3853,31796,0,229,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0
1238,10351,1,192,18,6,38,1,0,3,1,0,0,1,0,0,0,0,1
3762,31204,1,270,14,2,18,0,0,0,1,1,1,1,0,0,0,1,2
3180,26215,1,302,16,3,34,1,0,2,0,0,2,1,0,0,0,0,3
1314,10952,1,202,4,12,72,1,1,0,1,2,2,0,0,0,0,1,2
81,644,1,302,6,5,20,0,0,1,0,0,1,0,0,0,0,0,1
351,3058,1,149,16,2,18,1,0,0,0,0,0,1,0,0,0,0,1
1874,15474,1,197,32,2,36,0,1,1,0,0,0,1,2,0,1,0,4
2320,19029,1,318,18,2,20,1,0,0,0,0,0,1,0,0,0,0,1
837,7010,1,250,14,3,30,0,1,0,0,1,1,0,0,0,0,0,1
1204,10059,1,203,2,2,6,0,0,0,0,0,0,0,0,0,0,1,0
58,444,1,235,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
2004,16619,1,64,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3172,26162,0,170,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3794,31366,1,231,24,2,30,0,0,0,0,2,0,0,0,0,0,0,0
3662,30442,1,420,16,11,70,4,0,3,1,1,0,6,0,0,0,0,6
1188,9953,0,142,16,8,34,2,0,4,1,0,1,0,1,0,0,0,2
214,1837,1,218,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
296,2624,1,159,34,1,34,0,0,1,0,0,0,0,0,0,0,0,0
1025,8476,1,87,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3992,32924,1,61,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
1506,12534,0,255,10,2,16,0,0,0,0,0,0,0,0,0,0,0,0
2987,24720,1,291,16,1,16,0,1,0,0,0,0,1,1,0,0,0,2
2383,19517,0,317,6,2,12,0,0,0,0,0,0,1,0,0,0,0,1
1982,16439,0,247,6,2,8,0,0,0,0,0,2,0,0,0,0,0,2
2470,20301,0,325,6,4,28,0,1,1,0,1,0,0,0,0,0,0,0
193,1652,1,97,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
1984,16452,1,196,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
3841,31703,1,246,10,12,64,3,0,4,0,1,0,0,0,0,0,0,0
1039,8556,1,190,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1646,13662,1,406,10,10,46,2,0,4,2,0,0,2,0,0,1,0,3
2833,23483,0,78,8,2,12,0,0,0,0,0,1,0,0,0,0,1,1
3667,30498,1,247,16,1,16,0,0,1,0,0,1,0,0,0,0,0,1
1626,13485,1,141,16,2,24,0,0,0,1,0,0,0,0,0,0,0,0
256,2238,1,80,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1269,10654,0,207,4,11,60,1,1,3,1,2,0,0,1,2,0,0,3
550,5025,1,357,18,10,56,4,1,0,1,1,0,3,0,0,0,0,3
110,942,0,123,14,4,32,1,0,1,0,0,1,0,0,0,0,0,1
995,8201,1,37,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
132,1121,1,122,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1449,12018,1,204,14,12,60,4,1,3,1,0,1,2,2,0,0,0,5
3480,28890,1,125,6,2,12,0,0,0,0,0,1,0,0,0,0,0,1
2742,22722,1,27,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1
1517,12583,1,201,14,2,20,1,0,0,0,1,1,2,0,0,0,0,3
2701,22400,0,210,10,5,26,0,1,1,0,1,2,1,0,0,0,0,3
264,2299,1,90,10,5,38,0,0,2,0,0,0,1,1,0,0,0,2
1364,11401,1,258,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3995,32948,1,160,6,2,10,0,0,0,0,0,1,1,0,0,0,0,2
2974,24621,1,161,10,9,30,1,3,2,2,0,0,0,0,0,0,0,0
2156,17777,1,311,30,2,34,1,0,0,1,0,2,1,0,0,0,0,3
1612,13342,1,373,6,10,54,1,1,2,3,1,0,1,0,0,1,1,2
3312,27302,0,288,28,2,34,0,0,0,1,0,0,0,1,0,0,0,1
2264,18622,1,215,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1
3346,27608,0,46,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2962,24505,1,175,28,3,40,1,0,0,0,1,0,2,0,0,0,0,2
2831,23428,0,251,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1263,10591,0,72,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
99,808,0,271,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0
671,5913,1,68,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1013,8366,1,252,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2127,17569,1,174,16,2,22,0,0,1,0,0,0,1,0,0,0,0,1
2836,23501,0,58,16,1,16,0,0,0,0,0,1,0,1,0,0,0,2
3213,26484,1,49,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0
3456,28672,1,126,30,1,30,0,0,0,1,0,3,0,0,0,0,0,3
3824,31547,1,177,14,4,26,2,0,0,1,0,0,0,0,0,0,0,0
2197,18123,1,150,30,1,30,0,0,1,0,0,1,0,0,0,0,0,1
484,4386,1,47,10,2,14,0,0,0,1,0,0,0,0,0,0,0,0
1346,11203,1,112,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3443,28548,0,24,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2169,17922,0,432,16,10,64,1,1,2,1,0,0,0,0,0,0,0,0
1467,12184,0,324,14,2,22,0,0,1,0,0,1,0,0,0,0,0,1
39,288,0,312,36,10,58,2,2,2,1,1,1,1,1,1,1,0,5
2533,20888,1,153,12,4,20,1,1,1,0,0,0,1,0,0,0,0,1
1316,10956,1,207,24,2,30,1,1,0,0,0,0,0,0,0,0,0,0
3125,25789,0,312,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1
622,5632,1,75,16,1,16,0,0,0,0,0,0,1,0,0,0,1,1
1711,14141,0,207,10,5,22,0,2,0,0,0,0,0,0,0,0,1,0
1972,16360,0,203,2,12,28,1,1,1,0,0,0,2,0,2,0,0,4
2910,24011,1,169,4,4,18,2,0,0,0,0,0,0,0,0,0,0,0
3733,31046,1,175,12,1,12,0,0,0,0,0,0,2,0,0,0,0,2
3473,28811,0,472,8,12,58,4,0,3,1,1,0,0,0,0,1,0,1
2166,17895,1,305,10,3,16,0,0,0,1,0,0,0,0,0,0,0,0
3313,27307,1,387,8,7,26,0,2,3,0,0,0,2,0,0,0,0,2
304,2687,1,38,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2552,21048,0,224,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1061,8843,1,116,2,6,28,0,1,1,1,0,1,0,0,0,0,0,1
3263,26860,1,102,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0
3686,30609,1,103,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
590,5349,0,181,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3035,25137,0,193,14,2,20,1,0,0,1,0,0,0,0,0,0,0,0
3858,31854,0,92,34,1,34,0,1,0,0,0,0,0,0,0,0,0,0
621,5628,0,136,12,2,16,0,1,0,0,0,0,0,0,0,0,0,0
886,7392,0,145,8,3,16,0,0,0,0,0,1,0,0,0,0,0,1
1935,16032,1,198,14,2,16,0,0,0,1,1,0,0,0,0,0,0,0
1347,11216,1,179,16,3,34,0,1,2,0,0,0,0,0,0,0,0,0
246,2172,0,34,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
956,7899,1,67,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
3906,32199,0,220,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2654,22005,0,253,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
2893,23866,1,256,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1
1774,14607,1,100,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2
2899,23895,1,177,14,2,18,0,0,1,0,1,0,0,0,0,0,0,0
2044,16902,1,279,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
3222,26528,1,99,12,2,18,0,0,0,1,0,0,0,0,0,0,0,0
2188,18079,1,67,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0
2056,17015,1,226,10,12,52,1,1,4,0,2,0,0,0,0,0,0,0
166,1366,1,143,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3160,26059,1,427,20,10,54,5,0,2,0,0,0,3,0,1,0,0,4
383,3375,1,137,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2405,19702,1,260,10,1,10,0,0,0,0,0,0,2,0,0,0,0,2
3833,31618,0,296,10,2,16,1,0,0,0,0,0,2,0,0,0,0,2
3157,26051,1,161,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2406,19709,0,208,16,2,20,1,0,1,0,0,0,0,1,0,0,0,1
2028,16776,1,308,24,1,24,0,0,1,0,0,0,0,0,0,0,0,0
3773,31261,1,186,14,3,30,1,0,1,0,0,1,0,0,0,0,0,1
2809,23284,1,110,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
633,5715,1,341,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0
3742,31093,1,363,14,7,56,3,0,1,2,1,0,2,0,0,0,0,2
2477,20384,1,192,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3606,29923,1,314,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
588,5338,1,282,12,8,60,0,0,2,0,2,1,2,0,0,0,0,3
2261,18601,0,392,2,9,32,2,0,1,0,0,0,0,0,0,0,0,0
450,4048,1,244,30,9,52,1,3,1,2,1,0,1,0,0,0,0,1
494,4504,1,49,16,2,20,1,0,1,0,0,0,0,0,0,0,0,0
1671,13823,1,37,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2256,18562,1,249,4,2,10,0,0,0,0,0,2,1,0,0,0,0,3
2751,22751,1,125,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2125,17556,1,153,8,7,26,0,1,2,0,1,2,0,0,0,0,0,2
106,910,0,95,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2606,21622,1,244,10,2,16,0,0,0,0,0,0,2,0,0,0,0,2
2711,22442,0,240,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
3086,25503,0,232,12,6,46,2,0,1,1,0,0,2,1,0,0,0,3
1320,10964,1,175,14,11,68,2,3,3,2,1,0,0,0,0,0,0,0
3639,30204,1,294,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1
2890,23858,1,163,14,1,14,0,0,0,1,0,1,3,0,0,0,0,4
2144,17729,0,331,8,3,22,0,0,0,0,1,0,0,0,0,0,0,0
3248,26734,1,287,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3433,28417,1,218,12,2,20,0,0,1,0,0,0,0,1,0,0,0,1
1386,11572,1,222,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3271,26975,1,408,6,8,40,1,1,1,0,0,0,1,0,0,0,0,1
3781,31294,0,174,8,6,36,0,1,2,1,0,0,0,0,0,0,0,0
678,5957,1,296,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
1908,15802,1,271,36,8,82,1,1,4,0,1,0,0,0,0,0,0,0
854,7116,0,272,20,7,40,2,1,2,0,0,0,2,0,0,0,0,2
3182,26221,1,185,12,9,50,1,0,2,0,1,0,2,0,0,1,0,3
1070,8956,0,82,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
67,557,0,274,34,2,40,1,0,0,1,0,0,0,0,0,0,0,0
2401,19677,1,392,16,10,54,2,1,4,0,2,0,0,1,0,1,0,2
2173,17942,1,392,16,10,66,4,0,1,1,3,0,0,0,0,0,0,0
185,1530,1,319,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
134,1131,1,302,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2306,18962,0,258,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2659,22062,0,98,18,1,18,0,0,0,0,0,0,0,1,0,0,0,1
2017,16695,1,264,16,6,38,2,1,2,0,0,0,0,0,1,0,0,1
1867,15395,1,157,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
855,7120,0,311,28,8,60,3,0,2,0,2,1,0,0,0,0,0,1
1791,14792,1,185,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0
1029,8511,1,216,8,2,14,0,1,0,0,0,0,0,0,0,0,0,0
870,7248,0,384,10,11,34,1,2,1,0,3,2,1,0,0,0,0,3
350,3057,1,86,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2710,22440,0,191,14,2,22,0,0,1,1,0,0,0,3,0,0,0,3
2447,20085,0,228,14,2,20,1,0,0,0,1,3,0,0,0,0,0,3
1913,15847,0,380,12,10,70,4,0,2,2,0,0,0,0,0,0,0,0
367,3196,1,221,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1969,16322,1,183,28,2,30,0,0,0,2,0,0,0,0,0,1,0,1
224,1941,0,438,12,11,76,4,0,2,4,0,0,0,1,0,0,0,1
1078,9022,0,81,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3806,31439,1,116,6,7,30,3,0,1,0,0,0,0,0,0,0,0,0
290,2536,1,142,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
3861,31875,1,389,8,10,50,0,2,3,2,0,1,1,0,0,0,0,2
2839,23514,1,112,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
156,1300,1,200,4,9,30,2,2,1,0,2,0,0,0,0,0,0,0
1432,11901,1,161,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3708,30810,0,221,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3977,32762,1,191,26,2,30,0,0,1,0,0,0,1,0,0,0,0,1
492,4469,1,105,12,7,26,3,0,2,1,0,0,0,0,0,0,0,0
1738,14309,0,323,12,5,32,0,0,0,1,0,0,1,1,0,0,0,2
3689,30616,1,83,14,2,20,0,1,0,0,0,0,1,0,0,0,0,1
407,3669,1,47,2,3,10,0,0,0,0,0,0,0,0,0,0,1,0
319,2830,0,269,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
395,3566,1,128,16,2,20,1,0,0,1,0,0,0,0,0,0,0,0
2117,17470,1,140,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0
857,7150,1,301,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
664,5899,1,98,12,6,38,1,0,2,0,1,0,1,0,0,0,0,1
2396,19638,0,121,32,8,48,1,2,2,1,0,0,0,1,0,0,0,1
220,1878,0,238,24,1,24,0,0,0,0,0,1,0,0,0,0,0,1
3264,26861,1,52,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
745,6399,1,219,14,12,52,5,0,2,2,1,1,1,0,0,0,0,2
2897,23884,1,285,26,1,26,0,0,1,0,0,0,1,0,0,0,0,1
2215,18280,1,366,8,12,48,2,1,0,2,0,0,1,0,1,0,0,2
2400,19671,1,232,16,1,16,0,1,0,0,0,0,0,0,0,0,1,0
1820,14995,1,131,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0
3705,30792,1,249,26,2,28,0,0,1,0,0,1,0,0,0,0,0,1
3825,31548,1,247,8,7,34,2,0,1,1,0,1,0,0,0,0,0,1
3531,29329,0,200,6,1,6,0,0,0,0,0,0,1,0,0,0,0,1
3339,27530,1,230,10,6,34,0,1,2,0,0,0,1,0,0,0,0,1
1879,15514,0,302,30,7,52,1,0,1,2,0,1,0,0,0,0,0,1
315,2812,0,268,12,7,46,0,0,2,1,1,2,0,1,0,0,1,3
2814,23300,0,248,4,2,12,0,0,0,0,0,0,1,0,0,0,0,1
1866,15393,1,188,10,1,10,0,0,0,0,0,0,1,0,0,0,0,1
3656,30381,1,215,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1
1822,15014,1,214,14,8,50,2,0,2,0,0,0,1,0,0,0,0,1
2965,24526,1,308,14,9,60,0,1,2,3,1,0,1,1,0,0,0,2
1623,13466,0,212,4,11,58,4,0,1,0,0,0,1,0,0,0,0,1
3851,31779,1,80,14,1,14,0,0,0,0,0,1,0,0,0,0,0,1
521,4752,1,80,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3748,31129,1,182,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1
1328,11050,0,334,2,7,26,0,0,3,1,0,0,0,1,0,0,0,1
1708,14094,1,168,8,10,48,2,4,2,0,0,0,0,0,0,0,0,0
2902,23914,0,87,16,1,16,0,0,1,0,0,0,0,1,0,0,1,1
3642,30244,0,123,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1
716,6223,0,411,28,8,76,1,0,3,1,1,1,1,0,0,0,0,2
2632,21849,1,91,12,2,16,1,0,0,0,0,0,0,0,0,0,0,0
485,4387,1,195,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0
1009,8345,1,67,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
923,7680,0,280,24,1,24,0,1,0,0,0,0,0,0,0,0,0,0
3229,26590,1,191,16,9,50,3,1,0,0,0,1,1,0,0,0,0,2
329,2904,0,169,14,3,24,0,0,0,0,1,2,0,0,1,1,1,4
2132,17609,1,101,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2815,23303,1,225,16,1,16,1,0,0,0,0,1,0,0,0,0,0,1
1800,14838,1,170,14,2,16,0,0,0,1,0,0,0,0,0,0,0,0
3683,30590,1,107,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1
2294,18865,1,53,16,2,20,0,1,0,0,1,0,0,0,0,0,0,0
137,1142,0,150,2,10,28,1,1,1,2,1,0,0,0,1,0,0,1
2980,24648,1,308,16,1,16,0,0,0,0,1,0,1,0,0,0,0,1
2943,24339,1,263,4,2,12,0,0,0,0,0,1,0,0,0,0,1,1
1731,14272,1,161,6,1,6,0,0,0,0,0,0,2,0,0,0,0,2
3231,26622,1,290,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
342,3016,1,269,32,1,32,0,1,0,0,0,0,0,0,0,0,0,0
3514,29159,0,338,12,7,42,2,0,1,1,1,0,2,0,0,0,0,2
2282,18707,1,292,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
515,4699,1,131,18,7,46,0,0,3,1,1,0,2,0,0,0,0,2
1554,12881,1,301,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1510,12560,0,297,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1
2901,23913,0,303,10,3,20,0,1,0,0,0,0,0,0,1,0,0,1
1955,16181,1,215,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2
1068,8953,0,72,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
3676,30556,1,88,12,2,16,0,1,0,0,0,0,0,0,0,0,0,0
1151,9688,1,293,16,1,16,0,0,0,0,0,1,0,0,0,0,0,1
603,5448,0,398,10,11,50,3,0,2,1,2,1,0,0,0,0,0,1
2644,21951,0,275,12,2,20,1,0,0,0,0,0,2,0,0,0,0,2
889,7415,1,139,2,9,44,2,0,1,1,0,0,0,0,0,0,0,0
274,2383,1,218,14,8,48,1,0,3,1,0,1,2,0,0,0,0,3
1532,12703,1,229,18,9,38,0,1,3,1,0,0,1,0,0,0,0,1
545,4983,1,263,20,12,80,4,1,3,2,0,2,0,0,0,0,0,2
2311,18985,1,168,16,2,18,0,1,1,0,0,2,0,0,0,0,0,2
444,3989,1,203,16,2,24,1,0,1,0,0,0,0,1,0,0,0,1
793,6731,1,143,14,7,54,1,0,2,1,0,3,0,1,0,0,0,4
3953,32601,1,355,22,7,48,3,1,1,2,0,0,1,0,0,0,0,1
1904,15753,1,247,14,12,60,3,0,5,0,2,0,0,0,0,1,0,1
2589,21405,1,315,2,5,16,0,0,1,0,0,2,1,0,0,0,0,3
2786,23056,1,173,14,11,56,1,0,6,2,0,0,0,0,0,0,0,0
2478,20394,1,160,26,10,48,1,0,4,0,2,0,1,1,0,0,0,2
4000,32977,1,114,10,2,12,0,0,0,0,0,0,1,0,0,0,0,1
3417,28254,1,113,8,2,14,0,0,1,0,0,0,0,0,0,0,0,0
3974,32734,1,15,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2012,16683,1,121,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2775,22975,0,92,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
3628,30102,0,199,8,2,10,0,0,0,0,0,1,2,0,0,0,0,3
2520,20762,1,208,4,4,22,1,0,0,0,0,0,1,0,0,0,0,1
756,6507,0,304,28,2,32,0,0,1,0,1,0,0,0,0,0,0,0
578,5233,1,351,36,4,50,1,1,0,0,0,2,0,0,0,0,0,2
1457,12092,0,59,14,2,22,1,0,0,1,0,0,0,0,0,0,0,0
3593,29818,1,36,14,2,22,1,0,0,0,0,0,0,1,0,0,0,1
3070,25423,1,143,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2275,18672,0,294,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0
3058,25330,1,175,2,5,30,0,0,0,0,0,0,2,0,0,0,0,2
2835,23499,1,105,36,1,36,1,0,0,0,0,0,0,0,0,0,0,0
3255,26787,1,102,12,6,36,1,1,3,0,0,0,0,0,0,0,0,0
518,4728,1,267,2,4,20,0,0,1,0,0,0,0,0,0,0,1,0
3396,28092,0,304,8,6,28,1,1,2,0,0,0,3,0,0,0,0,3
895,7462,1,208,10,10,58,2,1,2,1,0,1,2,0,0,0,0,3
996,8234,0,305,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3379,27924,0,202,10,4,26,0,1,0,0,0,0,0,0,0,0,0,0
2607,21624,1,348,16,4,38,1,0,1,2,0,0,0,0,0,0,1,0
2938,24282,0,252,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
974,8008,0,322,24,3,36,0,0,1,0,0,0,2,0,0,0,0,2
1015,8382,1,282,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3534,29359,1,229,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
3353,27677,0,87,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0
3767,31236,0,65,14,1,14,0,0,0,0,0,0,0,0,0,0,1,0
2696,22341,0,157,26,10,54,2,0,0,2,2,0,0,0,0,0,0,0
91,743,1,240,20,1,20,1,0,0,0,0,0,0,0,0,0,0,0
2086,17254,1,186,20,1,20,0,0,1,0,0,0,0,0,0,0,0,0
699,6114,1,216,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2319,19026,1,70,32,1,32,0,0,0,1,0,0,0,0,0,0,0,0
15,116,1,213,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2707,22424,1,259,14,2,20,0,0,1,0,1,0,1,3,0,0,0,4
1679,13870,1,206,6,2,8,0,0,0,0,0,0,2,0,0,0,0,2
3663,30460,1,110,16,2,24,2,0,0,0,0,0,0,0,0,0,0,0
914,7614,1,151,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
144,1172,1,216,14,2,20,1,0,1,0,0,0,0,0,0,0,0,0
1885,15563,1,242,10,2,14,0,0,1,0,0,0,2,0,0,0,0,2
3778,31282,1,247,4,2,12,0,0,0,0,0,1,0,0,0,0,0,1
109,940,1,224,28,2,32,0,0,0,1,0,1,0,0,0,1,0,2
3709,30819,0,204,26,2,32,0,1,0,1,0,0,1,0,0,0,0,1
3744,31122,1,190,6,12,48,0,2,4,0,0,0,0,0,0,1,0,1
1538,12736,0,393,36,12,64,1,3,2,3,0,2,1,0,0,0,1,3
2588,21400,0,246,30,2,34,0,1,1,0,0,0,0,0,0,0,0,0
2582,21343,1,52,12,2,20,0,0,0,0,0,0,0,1,0,0,0,1
2807,23268,1,79,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1355,11311,1,182,10,4,34,1,0,0,2,0,0,0,0,0,0,0,0
2762,22846,1,295,30,1,30,0,1,0,0,0,1,2,0,0,0,1,3
1755,14454,1,92,30,1,30,0,0,0,0,0,0,2,1,0,0,0,3
5,51,1,257,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3660,30431,0,57,2,1,2,0,0,0,0,0,1,1,0,0,0,0,2
277,2394,1,320,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
1938,16051,1,402,18,7,52,3,1,2,0,1,0,2,0,0,0,1,2
3262,26855,0,201,22,10,76,1,1,1,2,0,1,0,0,0,0,0,1
646,5783,1,218,10,2,18,0,0,1,0,0,0,0,0,0,0,0,0
2822,23358,1,153,10,6,30,1,1,1,0,1,0,0,0,0,0,0,0
798,6766,0,278,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3099,25600,1,85,24,4,46,0,0,0,0,0,0,0,0,0,0,0,0
2486,20456,1,181,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0
514,4683,1,199,14,2,16,0,0,1,0,0,0,0,0,0,0,0,0
3159,26058,0,347,10,6,40,0,1,1,0,0,0,0,0,0,0,0,0
1523,12646,1,105,16,2,22,1,0,0,1,0,0,0,1,0,0,0,1
1126,9503,1,136,14,6,46,1,1,1,0,0,2,1,1,0,1,0,5
3789,31329,0,104,10,3,24,0,0,1,0,0,1,0,0,0,0,0,1
1374,11487,1,156,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1143,9639,1,139,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
3485,28950,0,196,14,1,14,0,0,1,0,0,1,0,0,0,0,0,1
1994,16520,1,298,12,9,44,1,1,1,0,1,1,0,1,0,0,0,2
114,985,1,258,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2493,20556,1,25,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
1556,12902,1,224,14,7,38,1,0,1,1,1,1,0,0,0,0,0,1
1989,16479,1,207,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1
